"SubjectId" "ActivityLabel" "tBodyAcc-mean()-X" "tBodyAcc-mean()-Y" "tBodyAcc-mean()-Z" "tBodyAcc-std()-X" "tBodyAcc-std()-Y" "tBodyAcc-std()-Z" "tGravityAcc-mean()-X" "tGravityAcc-mean()-Y" "tGravityAcc-mean()-Z" "tGravityAcc-std()-X" "tGravityAcc-std()-Y" "tGravityAcc-std()-Z" "tBodyAccJerk-mean()-X" "tBodyAccJerk-mean()-Y" "tBodyAccJerk-mean()-Z" "tBodyAccJerk-std()-X" "tBodyAccJerk-std()-Y" "tBodyAccJerk-std()-Z" "tBodyGyro-mean()-X" "tBodyGyro-mean()-Y" "tBodyGyro-mean()-Z" "tBodyGyro-std()-X" "tBodyGyro-std()-Y" "tBodyGyro-std()-Z" "tBodyGyroJerk-mean()-X" "tBodyGyroJerk-mean()-Y" "tBodyGyroJerk-mean()-Z" "tBodyGyroJerk-std()-X" "tBodyGyroJerk-std()-Y" "tBodyGyroJerk-std()-Z" "tBodyAccMag-mean()" "tBodyAccMag-std()" "tGravityAccMag-mean()" "tGravityAccMag-std()" "tBodyAccJerkMag-mean()" "tBodyAccJerkMag-std()" "tBodyGyroMag-mean()" "tBodyGyroMag-std()" "tBodyGyroJerkMag-mean()" "tBodyGyroJerkMag-std()" "fBodyAcc-mean()-X" "fBodyAcc-mean()-Y" "fBodyAcc-mean()-Z" "fBodyAcc-std()-X" "fBodyAcc-std()-Y" "fBodyAcc-std()-Z" "fBodyAcc-meanFreq()-X" "fBodyAcc-meanFreq()-Y" "fBodyAcc-meanFreq()-Z" "fBodyAccJerk-mean()-X" "fBodyAccJerk-mean()-Y" "fBodyAccJerk-mean()-Z" "fBodyAccJerk-std()-X" "fBodyAccJerk-std()-Y" "fBodyAccJerk-std()-Z" "fBodyAccJerk-meanFreq()-X" "fBodyAccJerk-meanFreq()-Y" "fBodyAccJerk-meanFreq()-Z" "fBodyGyro-mean()-X" "fBodyGyro-mean()-Y" "fBodyGyro-mean()-Z" "fBodyGyro-std()-X" "fBodyGyro-std()-Y" "fBodyGyro-std()-Z" "fBodyGyro-meanFreq()-X" "fBodyGyro-meanFreq()-Y" "fBodyGyro-meanFreq()-Z" "fBodyAccMag-mean()" "fBodyAccMag-std()" "fBodyAccMag-meanFreq()" "fBodyBodyAccJerkMag-mean()" "fBodyBodyAccJerkMag-std()" "fBodyBodyAccJerkMag-meanFreq()" "fBodyBodyGyroMag-mean()" "fBodyBodyGyroMag-std()" "fBodyBodyGyroMag-meanFreq()" "fBodyBodyGyroJerkMag-mean()" "fBodyBodyGyroJerkMag-std()" "fBodyBodyGyroJerkMag-meanFreq()" "angle(tBodyAccMean,gravity)" "angle(tBodyAccJerkMean),gravityMean)" "angle(tBodyGyroMean,gravityMean)" "angle(tBodyGyroJerkMean,gravityMean)" "angle(X,gravityMean)" "angle(Y,gravityMean)" "angle(Z,gravityMean)"
"4" "WALKING_DOWNSTAIRS" -0.281757859398667 -0.285142335117333 0.1149793171615 -0.0908681436313744 -0.137918260455042 -0.456069555787665 0.083512947212931 0.0195235767266055 0.0607590817397959 0.0785384914185124 0.00219419753333333 0.0185795517303571 -0.679075316037975 -0.797716665651592 -0.744440711638554 -0.818332803831325 -0.828448231987013 -0.659567308513514 -0.616464495736842 -0.565224421959286 -0.315731738180153 -0.0970956396233645 0.0870253347912295 0.0553381734343434 -0.0269227455113208 0.00512258277752137 -0.0216974464848739 -0.0464885734991803 -0.0673405701771186 -0.106265449495 -0.0462048377397297 -0.00559457994782609 -0.0542085017991803 -0.0625648919349593 -0.481998574398649 -0.467340717521739 -0.558563241109589 -0.534228607736364 0.115823898165385 0.078479566189 -0.0827810377669422 -0.197215440107317 -0.273876215088 -0.313623684729457 -0.341479740875758 -0.383609404603053 -0.327170694747518 -0.353085809973913 -0.370829938103546 -0.54161824476089 -0.537039397191781 -0.555036605013245 -0.566816441552258 -0.613158156847222 -0.552361710588387 -0.446478701932432 -0.46233737723662 -0.431916098656338 -0.879527880303571 -0.856787275982248 -0.866617470414201 -0.855184727797619 -0.874498466278106 -0.875980159822485 -0.567124767251613 -0.560259154356329 -0.582618121675497 -0.878231581053254 -0.875107394733728 -0.870958729881657 -0.880530862491124 -0.879250293809524 -0.749943901089286 -0.715695964650602 -0.705818885252761 -0.582856162052121 -0.555949075910959 -0.522981785259459 -0.534949738194444 -0.680702416666892 -0.612168833217949 -0.693212847602041 -0.65463798204698 -0.638512282902597 -0.664434631268627 -0.699898768040385
"4" "WALKING_UPSTAIRS" -0.276753514321839 -0.332016424928415 0.0972834481054422 -0.128743476977101 -0.106997252290495 -0.468608447515972 0.047627454792029 0.0393553186606818 0.0343309537522727 0.0550113322534711 0.0582807345113194 -0.0212668465901622 -0.76830279731282 -0.823647692 -0.792124858665 -0.835126871919598 -0.777724529408377 -0.651211503633721 -0.631858172688649 -0.59234709802037 -0.355053629126875 -0.225439471972603 0.0337618945384615 0.179900959013178 0.0267563772268908 0.0323466775092715 -0.0515338298259701 -0.0351057255062025 -0.121424389722137 -0.10266452423929 0.0146404392509302 0.0207234774924648 -0.0962025264105263 -0.0806778207445255 -0.453825701016763 -0.412607901448214 -0.487984017864773 -0.500201595365714 0.0398647792315152 0.0508651928425373 -0.26401497077554 -0.235807290371795 -0.344156919143671 -0.36148602614012 -0.404971851582822 -0.390398010370064 -0.337141086133533 -0.346007039147543 -0.386811965828402 -0.527866797070652 -0.582654502711957 -0.614681917962567 -0.626105200228743 -0.562234760002732 -0.604492149464865 -0.457244649572222 -0.442418633121925 -0.461761036812994 -0.838876180536585 -0.847856667068293 -0.857784297794118 -0.857491389351219 -0.858956422079208 -0.869633323234146 -0.525594285487912 -0.498808404583871 -0.507434572252128 -0.857013045317073 -0.863223694682927 -0.853151160580488 -0.849220208731707 -0.846900782326829 -0.717097091016585 -0.650061099711386 -0.635380972839899 -0.57137178452356 -0.615489407030928 -0.652278485015873 -0.658205857232804 -0.708828275510497 -0.641967538152717 -0.650904059347826 -0.673181236018889 -0.661877062837634 -0.702352761358824 -0.728098786071579
"9" "LAYING" -0.372367934341176 -0.208334342358025 0.123862991571429 -0.08678330276784 -0.146973707173433 -0.545932756492339 0.0100090203523179 0.00762244645290323 0.0238297940163265 0.0310033478690323 -0.00486056955266667 -0.0252894844296296 -0.694778946352941 -0.716925136357368 -0.686560718394444 -0.620549699613757 -0.632123739151351 -0.561211346807647 -0.535382295212651 -0.315504339405769 -0.0783977037111111 0.165169325959843 0.223452381290152 0.102204511397059 -0.0107905643347518 -0.0411870433567568 -0.0679347369067164 -0.0999917744403727 -0.224273217095241 -0.252751474381646 0.0391672421496 0.0026992077925625 -0.121104157577564 -0.14273957570543 -0.470372987310191 -0.294676328481928 -0.537472303556818 -0.496085443124138 0.045031392288189 0.0350702238093985 -0.195136326811765 -0.316514552055786 -0.389531724643846 -0.35895742814503 -0.437356296025503 -0.38409627663494 -0.430962993295 -0.364038484050314 -0.393632934436585 -0.5521371597 -0.54151606257875 -0.558468170658959 -0.60524922153908 -0.605219526132961 -0.636772705111864 -0.388588615250877 -0.404638029760256 -0.321670975215758 -0.838418735283582 -0.847454182751269 -0.841184129545 -0.844240728623116 -0.858679430985 -0.846986654405 -0.604484093225521 -0.598697904819101 -0.525409753139785 -0.851992886376238 -0.863797076282828 -0.8656505239 -0.867676759701492 -0.87355636812 -0.726891058525 -0.703818605903553 -0.707118531452261 -0.573122579882682 -0.61964060752809 -0.599267332899441 -0.711024104172632 -0.712658666672539 -0.750210609863325 -0.791170265079891 -0.751117834663102 -0.743876398888718 -0.796045497505263 -0.785072522595767
"9" "SITTING" -0.3463996634775 -0.247460716308642 0.114469000157895 -0.0829820503168443 -0.152989462524639 -0.549174304668511 -0.00927494859927007 0.036157237545509 -0.0478683797608392 -0.017064906611465 -0.00252410926736486 -0.0412221405810056 -0.483182887053409 -0.620657093033898 -0.619993486868132 -0.668816858144444 -0.606756060601064 -0.711205183810405 -0.582387990052601 -0.48548873748589 -0.375417655344156 -0.260551566512676 -0.111452470869863 -0.0569428267265625 -0.0427133320611207 0.0215298968840278 -0.0827382334728182 -0.0548130740034965 -0.15227833156383 -0.192749761058523 -0.0327851456941176 -0.0552802336813953 -0.10248754525188 -0.0929867155195946 -0.49967474137205 -0.41868441604497 -0.570541507964286 -0.451963925954023 -0.0696841366333333 -0.00779344867761194 -0.169686437078355 -0.232794007674638 -0.247507509246014 -0.290696688260265 -0.340083864654967 -0.378323135597825 -0.41048420938141 -0.391973785315152 -0.442192079097452 -0.504971390006977 -0.544863299703488 -0.555413863378528 -0.533124222450286 -0.608414107626437 -0.588729412896407 -0.464975297356098 -0.396892676197844 -0.415192376844444 -0.807298106245455 -0.875681770026596 -0.817932221071429 -0.8514296935 -0.858509124127083 -0.85303101846701 -0.612770880165591 -0.61186026653883 -0.624556600713333 -0.84300002791623 -0.817082235408163 -0.850333217004082 -0.860228925235204 -0.867960734593909 -0.792923037335052 -0.713007766158974 -0.697511113693367 -0.653337449431694 -0.602818377427808 -0.66134949553209 -0.710119706371739 -0.715277293901604 -0.716837555941489 -0.748419925620765 -0.7217315154375 -0.776688832551136 -0.707939384800526 -0.795068778703911
"9" "STANDING" -0.321323135396774 -0.31254358946875 0.144441869065306 -0.087034831205087 -0.15801393384944 -0.578325051725847 -0.0212254038467669 0.0592619335992568 -0.0100051172357664 0.024747279252518 0.00435877307866667 -0.0429113827410494 -0.692740651086264 -0.742812037729775 -0.711160872672414 -0.679021679931148 -0.72977190856 -0.631902123693182 -0.521142992207101 -0.517918833601961 -0.419219721929032 -0.334165738521739 -0.144096331521739 -0.0897480387055556 0.0291041884798561 -0.0456099740708475 -0.0122736224401575 -0.0674940894093333 -0.197522674620611 -0.15145991885 -0.0771797102440299 -0.0190315261269565 -0.0499073290802817 -0.139796779275 -0.515235754335967 -0.402772916499371 -0.46632870119023 -0.567349520032812 0.00883298785454545 -0.0206565383893939 -0.248555170825 -0.371650368538776 -0.414410584460432 -0.361076878309434 -0.451148784230714 -0.369491868956291 -0.438293785977483 -0.427841421512422 -0.474465631515152 -0.537953968092899 -0.594198546362573 -0.633438276915476 -0.614609426456667 -0.693874186084091 -0.667676356107865 -0.50691674943494 -0.418671477724359 -0.3957783073 -0.864319212874346 -0.873131495251309 -0.864870926984293 -0.885490507297872 -0.865075163434555 -0.884900589340957 -0.573198051575706 -0.582072557874286 -0.561512626743169 -0.838925795936508 -0.855063692076596 -0.855643297611399 -0.866901567706186 -0.876561006927835 -0.783564597104233 -0.699823967943386 -0.679459501142781 -0.639460779011628 -0.61614626268 -0.667878006927429 -0.699873626874317 -0.821563129825843 -0.762361547590217 -0.785450657807222 -0.779541620314917 -0.781903371888298 -0.829499984088333 -0.778566063086021
"9" "WALKING" -0.401463289178947 -0.2484682375 0.136946026388693 -0.0803588576356574 -0.109961906543852 -0.538281640340075 0.0362117556362667 0.0231317357066667 0.010885640718 0.0401714147343066 -0.0115016304091329 -0.0694353496161491 -0.70435489286 -0.693039791360406 -0.702443575183819 -0.65169195088198 -0.606229862662286 -0.433792935451479 -0.50175106583815 -0.411531167130719 -0.163430202730667 -0.0530691412835821 0.0849810862554745 0.0662298205896296 -0.0540057079901408 -0.0538668700708333 -0.0967938703255844 -0.150517483237097 -0.195970558696815 -0.274266598631482 -0.0349975495744681 -0.00754473919325758 -0.146139797543125 -0.186909501784242 -0.523969404512048 -0.407672795480682 -0.552655878332804 -0.550820769928177 0.0290785448965035 0.00668831497384615 -0.272742024659459 -0.265201163526543 -0.345190402340476 -0.429422547680126 -0.38088995109657 -0.459430766947674 -0.391211069920678 -0.424093382266667 -0.370415999392025 -0.57411058028022 -0.616730122820556 -0.593642290374948 -0.634521497814759 -0.599146281348649 -0.593554606660428 -0.407667022006173 -0.32603526070184 -0.304282324930769 -0.870008076985577 -0.869008034850962 -0.868104109335577 -0.87686124352029 -0.888308474844175 -0.880859511673301 -0.613034230109794 -0.597335431507937 -0.554369612599393 -0.85198238634466 -0.861065269200957 -0.88284453626715 -0.871346939923077 -0.8613202279375 -0.692917199216749 -0.663414997657767 -0.66037177077561 -0.612932622492228 -0.525102266537097 -0.580377269499657 -0.749012969983598 -0.749418609946193 -0.757986206289063 -0.72850926319282 -0.745001151867513 -0.743610070242268 -0.765011826397959 -0.789453009151232
"9" "WALKING_DOWNSTAIRS" -0.266437292392593 -0.298363724341509 0.14621382932437 -0.0867933109814976 -0.115021395870513 -0.628228734321429 0.0717374181487603 0.00834799011830986 -0.02788895628125 0.0762042678270543 -0.00237856084881579 -0.0463939904274194 -0.678680561807018 -0.781524929531429 -0.76420216350838 -0.740310647740113 -0.740277223802326 -0.658340512841176 -0.688561411947305 -0.680525074496403 -0.340249774509929 -0.291774738527559 -0.00721643184086956 0.163285119814876 0.0149804382710256 0.0240476573708661 -0.0212426929860656 -0.0454090634861314 -0.114329568005882 -0.11492006677774 -0.0174493079472868 -0.0170323836404959 -0.0709174338317424 -0.0742894364611111 -0.572560055213333 -0.484597292439189 -0.627019626916788 -0.619370858887975 0.0319775873225 0.00793480702822581 -0.175402538269697 -0.232329232786508 -0.287744030746258 -0.427728909539007 -0.428715265387755 -0.473262320586577 -0.397233706951678 -0.447508946159864 -0.418473299597368 -0.500914462035409 -0.591702390048718 -0.575234961821557 -0.659053757347305 -0.711913074816049 -0.686240705830233 -0.412698359973825 -0.400739685902597 -0.395065067658451 -0.85285279836612 -0.894506302607735 -0.879430939285714 -0.894458971478022 -0.895768544638889 -0.875747174185792 -0.584630049671951 -0.546875063525 -0.489077946862848 -0.873029272270556 -0.879519839679775 -0.907631814444444 -0.876877700027624 -0.889683993664835 -0.806356245732778 -0.721563219104972 -0.739337479521978 -0.530516960834545 -0.506296924652532 -0.488951065114839 -0.738747515711309 -0.753345609368571 -0.839628128182857 -0.840727985331429 -0.820478037357955 -0.817240162829885 -0.827809795629214 -0.852560136363218
"9" "WALKING_UPSTAIRS" -0.329084227134923 -0.232785497070769 0.166999108309963 -0.0943723142705833 -0.117507133026963 -0.577496653737336 -0.00245218970054054 0.0302283869617105 0.043478537561 0.00191798117025 -0.0185280130641026 -0.028031224233121 -0.706976540231294 -0.741837383964824 -0.73480396319898 -0.695604874614796 -0.64388163521134 -0.574314059208139 -0.655836381469291 -0.444210086736842 -0.361370335478551 -0.0451118522493243 -0.0631005337107692 0.168775230268657 -0.0292578686918519 -0.00263441090820896 -0.0592380042326415 -0.132878350089655 -0.128144731731437 -0.228958456156291 -0.00938870618883871 -0.06623023668125 -0.0775536363899351 -0.128168311070807 -0.561934681371006 -0.411880720561404 -0.572852807404255 -0.58293550881117 -0.0160193062007353 -0.00657545881185185 -0.255692894155405 -0.260959600577181 -0.312592072217419 -0.353275211967925 -0.379432814736842 -0.460732781010366 -0.439551901556497 -0.439444811153571 -0.39965464916 -0.575025256933702 -0.586807516731183 -0.649081181766292 -0.586377829598421 -0.64882822661105 -0.621555157014674 -0.472610440519444 -0.442718226177914 -0.360244423490173 -0.89188277520398 -0.867215701101471 -0.862932186391304 -0.884997724490196 -0.86627759176699 -0.888656754436275 -0.629206462273298 -0.571650679588108 -0.5422303869 -0.882237571576355 -0.858694712538537 -0.879611798431373 -0.842190349560976 -0.830971535559314 -0.747852531188119 -0.727794200780488 -0.700632689133663 -0.599478693010582 -0.57355971819209 -0.523790508915789 -0.724206252793814 -0.767302568019 -0.763728616026943 -0.757794905566327 -0.76721909595 -0.809788534590244 -0.848559098161616 -0.824862323108
"10" "LAYING" -0.226920317421333 -0.182893036615385 0.158081589318182 -0.0532899305449567 -0.117374425458092 -0.612771305102509 0.030850054974375 0.0285363380260606 0.0439139735691824 0.0695518716076923 0.0189024664821053 -0.0405908172693182 -0.718380985866071 -0.754487804954505 -0.721682053547511 -0.655708064588235 -0.627206226984925 -0.468103640954822 -0.505165697510628 -0.492250225931429 -0.25321416416 -0.131058487710204 0.116207742088095 -0.00389454062432258 -0.043940898139759 -0.0560111884829268 -0.0449186256036145 -0.137207539670733 -0.22625766538 -0.249069131386432 -0.00999116655180723 0.00703201927 -0.162324789903067 -0.1239043618 -0.524187510446701 -0.437914197968182 -0.609262632150235 -0.556952903386574 0.082489071728705 0.111649543284049 -0.288007261173865 -0.323613935423383 -0.452604809289889 -0.41361658010359 -0.435965875918627 -0.465751235804926 -0.527893349733166 -0.454058333990244 -0.48127459958408 -0.565373951102804 -0.628674095311628 -0.62424258928945 -0.632150705486486 -0.677887621570093 -0.664386804696784 -0.431770775665672 -0.394786296975661 -0.353096547466321 -0.899371784720833 -0.893919135103719 -0.908252533580913 -0.90537816654321 -0.916286235850622 -0.91468482881893 -0.625277415211712 -0.54450416675 -0.561981329031532 -0.902617195625 -0.910179580791667 -0.914320428375 -0.873663238576132 -0.875337243887967 -0.735969627493671 -0.756626142106309 -0.69501279840641 -0.540284393094009 -0.538725940742718 -0.556153844052607 -0.704501007646018 -0.776232710254386 -0.787928792618026 -0.829920184809607 -0.794292742848523 -0.843473714262009 -0.832188973554894 -0.858697179864979
"10" "SITTING" -0.160091171919048 -0.175982344334921 0.179511606335172 -0.0500931485116045 -0.113887916494876 -0.614414403301832 0.0344011749417266 0.0728398836763584 -0.0103368495594595 0.0373539465918239 0.0120714539066667 -0.0365004886454371 -0.822475331101322 -0.853583080034649 -0.820308022230667 -0.73907403192093 -0.592667158822886 -0.453316360445055 -0.610491945432836 -0.491467230754386 -0.155374620343949 0.14525622280458 0.353543657525 0.296990617182482 -0.00113141019329268 0.00397358326853147 -0.02151493915 -0.128543197303704 -0.120884510459608 -0.230599689304031 -0.0415899006331126 0.0170216296198718 -0.0417158385371429 -0.10727460510987 -0.566180825871287 -0.49255436547541 -0.663122947368664 -0.64521356969619 0.0396927319122917 0.0474799725029861 -0.227214307858698 -0.297557484461453 -0.383313406148256 -0.400160107286578 -0.486016800457979 -0.450773246169077 -0.42633005701269 -0.455727132451852 -0.417227472553439 -0.591675603795899 -0.550584101762264 -0.634640698858333 -0.624622141809198 -0.660613114958333 -0.683326543221171 -0.434258705714438 -0.413117675971206 -0.427503205412568 -0.919859661047619 -0.906097214412766 -0.920357068625532 -0.922553572649573 -0.924358933778723 -0.916050142340425 -0.602672708635922 -0.540393177894419 -0.54507739195122 -0.896226390472103 -0.909017667777778 -0.912879789529915 -0.900732146817021 -0.890948485489362 -0.729178450214592 -0.703195479693805 -0.703197196388393 -0.554269956070242 -0.463830987153061 -0.498734841968308 -0.74676582295 -0.829303516904977 -0.808478840542601 -0.808943635985426 -0.819316616430493 -0.840822094561947 -0.856555757931556 -0.852051400784483
"10" "STANDING" -0.231368484616667 -0.270719553117647 0.12407582362963 -0.105516136122472 -0.153164493781336 -0.547056490032536 0.0552060965803419 0.0540982532496124 0.0222425399104425 0.0705475730308943 0.0228098767234043 -0.0578520832489394 -0.499802188042515 -0.720817859125748 -0.689162985427099 -0.658077612742683 -0.644571694734568 -0.602555784531613 -0.610134664294161 -0.478480137604027 -0.371082742302344 -0.121807970968992 -0.0490871657168142 0.0588290514292187 -0.0052431308173913 0.0353725853587719 -0.0151595180370968 -0.0635563970794853 -0.161373493145985 -0.199391644679365 -0.0413957384261261 0.00978377512520325 -0.0918653495922481 -0.121928083466923 -0.506151960271429 -0.393383688577778 -0.524643712952318 -0.495059576987261 0.0201224361225225 0.0205105140932203 -0.206265060428571 -0.21902316607874 -0.233421415088281 -0.256892033062409 -0.254089997897222 -0.28236455062951 -0.413597327319172 -0.475966777500596 -0.458109122233553 -0.52432947872549 -0.571606622550336 -0.521568086801282 -0.5730807075 -0.570404594461538 -0.599387326064103 -0.50677494342 -0.455507443378378 -0.40149683542953 -0.87069577455814 -0.83872912240113 -0.865667770788068 -0.862415050056497 -0.870280253511364 -0.865394920446927 -0.665727447758621 -0.690972131896341 -0.624807473867052 -0.858379072130682 -0.855228301034483 -0.857343367750112 -0.883847052681564 -0.864508352849162 -0.737451481668539 -0.74048343525 -0.736834004802632 -0.629200623203681 -0.596351000339744 -0.527592250350649 -0.692044032801242 -0.721344367517262 -0.70677534403012 -0.747282442233333 -0.734573774384615 -0.771486755432749 -0.778907285674556 -0.802319249078313
"10" "WALKING" -0.308720282540984 -0.172477011944118 0.146280832463265 -0.0941670546531985 -0.141887996920526 -0.582396093169811 0.0382210311244186 0.0257838353726752 0.0384988285514793 0.0189434916076471 -0.0208396120648352 -0.0471121532559239 -0.621150946864865 -0.717558218704846 -0.776726484611739 -0.725452406506335 -0.65113862409466 -0.509829101950495 -0.670887542912887 -0.520454372594022 -0.389993451826061 -0.198431144606832 0.0211116215244275 0.265738319943421 0.0300871317589744 0.00644254743245161 -0.0313369881694048 -0.0793124009256757 -0.0343932936175 -0.1718373981 -0.0458479935773333 -0.0273462229090323 -0.0531546444723602 -0.0625061884107955 -0.542603091043684 -0.427329507070718 -0.600890626956938 -0.608691769396465 0.0505817460865385 0.0407968490122556 -0.194057142168293 -0.263910761026627 -0.334867995031461 -0.403120573784795 -0.385076886794222 -0.416502926810309 -0.439102763227473 -0.420428426957459 -0.411798402105882 -0.5766485938585 -0.596148117962621 -0.627670890428571 -0.622940729480644 -0.646823376258738 -0.653617559436019 -0.398379836634474 -0.342895775296842 -0.355509950453409 -0.852566227409091 -0.855028978933036 -0.886404193159091 -0.851272479168142 -0.88497705064977 -0.829619987573568 -0.563476745025359 -0.55501730088 -0.477673351162562 -0.84024574859375 -0.878621395863636 -0.872037091720721 -0.847181963462222 -0.858463012745089 -0.750209417854795 -0.688834641423963 -0.662939267783929 -0.581821895415625 -0.469423628451923 -0.557202820913298 -0.754513867128396 -0.746111867954751 -0.812560384906542 -0.763603616531818 -0.788605241769585 -0.783751623880734 -0.811380681204651 -0.79006297498
"10" "WALKING_DOWNSTAIRS" -0.332995615716981 -0.207370109523913 0.183531871130435 -0.0570853313396791 -0.1022521524563 -0.496547957612366 0.0127146700386555 -0.0299886492563025 0.0110696229495146 0.0408391154316239 -0.0132916454873016 -0.04227314420904 -0.591857267757962 -0.812622744183007 -0.778621302192053 -0.714143082263514 -0.641314942574324 -0.57314047912782 -0.646274555075758 -0.49140282147026 -0.310560289254545 -0.00335145051546391 0.150426279943925 0.164285236151064 -0.0649904728020588 0.00543025002091743 -0.0297594035963303 -0.101481283175 -0.152405055389444 -0.263737556536752 0.0167041770527778 -0.0379057956823529 -0.0474252778867273 -0.0850533397876106 -0.485799840853731 -0.44863196663 -0.564388033607143 -0.535797634703817 0.0432703657561224 0.0608897471401064 -0.169129779115126 -0.255346909371681 -0.263557229006481 -0.28072795567381 -0.386381098858475 -0.382647465414173 -0.387450642903968 -0.392333584277863 -0.396137537341322 -0.584080318628788 -0.53863916004325 -0.615346902402344 -0.554559778028571 -0.599618329731884 -0.610590247744776 -0.458935563589844 -0.407972547599213 -0.362598815631624 -0.800479208924183 -0.869381462666667 -0.853364140668831 -0.875997496166667 -0.831949651648387 -0.886201098393333 -0.572510111638182 -0.547824274390476 -0.587800739609489 -0.845208766862745 -0.853492340675497 -0.863463013509934 -0.838816432688742 -0.853691374205298 -0.712593165142857 -0.655295192610738 -0.661822019810811 -0.548040327497203 -0.554158414222222 -0.508333509598592 -0.70110480539635 -0.708446620294521 -0.769509927292621 -0.722490745933784 -0.751637844695946 -0.773840061543537 -0.776801363874172 -0.802365928675533
"10" "WALKING_UPSTAIRS" -0.281207357692 -0.258009285969697 0.134260114627132 -0.121591808268783 -0.131517974902381 -0.517845347523913 0.0446820102339844 0.019285509002619 0.0092730158075188 0.0272337504695652 0.0634405903878571 -0.016125363570073 -0.713012165637209 -0.686455891827647 -0.641770560964912 -0.690920149335404 -0.616167250005917 -0.563552191423841 -0.52473129048125 -0.336442746541096 -0.194723797007692 0.0959725908740157 0.0739558917192982 0.0805299347628788 -0.0483936196324786 -0.0231084925796875 -0.0848733096090909 -0.170766380479137 -0.212171998673944 -0.258590877943662 0.0378189088762295 -0.000444757626050423 -0.109396084234043 -0.210029196430657 -0.350101832158503 -0.357236848862416 -0.546645259038312 -0.451066295881988 0.00672204027439655 -0.000518696985470086 -0.217463345183303 -0.244331278786508 -0.252058470327407 -0.288879917797015 -0.294335096819403 -0.316836040902273 -0.410773699604667 -0.379525924994737 -0.410350321592105 -0.529394967141026 -0.551199325738194 -0.45240171048366 -0.515383249440667 -0.496528694321569 -0.535403808646415 -0.460739713224839 -0.423950512750705 -0.436176936274306 -0.862249602087912 -0.847066190747253 -0.852611819427778 -0.855427825355191 -0.88086461524581 -0.866416051894506 -0.637561669330509 -0.630273722171186 -0.615749109742857 -0.868402250391061 -0.839753468561111 -0.858871952282609 -0.869869215338798 -0.847697091092896 -0.714975456872222 -0.697516672034091 -0.670397314558659 -0.589184798680723 -0.588280959232258 -0.535725059813253 -0.656896848032948 -0.693440345456395 -0.724941963315976 -0.717930057228274 -0.733172733684795 -0.735174089122093 -0.757867426927119 -0.790012491381503
"12" "LAYING" -0.306724478211321 -0.31271360350396 0.0812896376323024 -0.105894656993207 -0.146859134782593 -0.462757489051406 -0.0312659815232 0.0239963418894702 -0.00178186267785714 0.044939368325 0.0531772085391892 -0.0105341734428966 -0.617048754186364 -0.672883581767442 -0.663006153262857 -0.685495109695402 -0.686980376646707 -0.61493915122807 -0.407511804946203 -0.310413779177305 -0.113514720257353 -0.0261535202615385 0.0354237183934426 0.0415984413014925 -0.0130224632406015 -0.0149014547173228 -0.0210811073921875 -0.0437898752997122 -0.0755769531539568 -0.119375413556567 -0.00777240330491803 0.0192403232459016 -0.0849755823070312 -0.0387122914486923 -0.460467812282558 -0.480493749512727 -0.486671600298137 -0.49042557181411 0.0649354354853211 0.0959991018724409 0.00100902131060606 -0.0141309114483333 -0.0165349783689394 -0.0901956626736842 -0.1033519685 -0.135829195651812 -0.436313307994304 -0.402120255554717 -0.31550599260625 -0.486854991088757 -0.454879604494304 -0.428094425956744 -0.430135973721387 -0.530976453901316 -0.404768489504438 -0.542808081710559 -0.457028110798788 -0.455166406148466 -0.787990559567708 -0.82327864548421 -0.784387189005236 -0.804098349082902 -0.83146959921466 -0.840437773244792 -0.652286486908466 -0.646996835253476 -0.64079352025 -0.813980653569149 -0.782264852344211 -0.839592446927083 -0.843077710296875 -0.843192703286458 -0.740664779760417 -0.717601475486911 -0.704536279238342 -0.60737431152514 -0.575080588245665 -0.555175735523353 -0.505097330041916 -0.550091824169697 -0.558494264002469 -0.544153008672515 -0.621407066375 -0.603455650704114 -0.655643721737572 -0.635078782882682
